x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
1.15,0,1.15,0.76,0.38,0,0,0,0,0.486,0.347,1.608,3,1
0.68,0,0,0.68,0,0,0,0,0,1.089,0.242,3.488,3,1
0,0,0.51,1.03,0,0.51,0,0,0,0.373,0.149,7.233,3,1
0,0,0,0.53,0,0,0.17,0,0,0,0.099,16.418,3,1
0,1.33,0,0,1.33,0,0,0,0,0.684,0,3,3,1
0,0,0,0,0,0,0,0,0,0.14,0,6.693,3,1
0,0,0,0,0,0,0,0,0,3.427,0,2.678,3,1
0,0.18,0,0.73,0,0,0.09,0,0,0.257,0.032,3.689,3,1
0,0,0.73,2.58,0.61,0.12,0.98,0,0,0.104,0.229,3.705,3,1
0,0,0.73,2.58,0.61,0.12,0.98,0,0,0.104,0.229,3.705,3,1
0,0,0,0,0,0,0,0,0,0.176,0.352,3.857,3,1
0.13,0,0,0,0,0,1.46,0,0,0.414,0.021,5.955,3,1
0,0.36,0,0.63,0,0.09,0.09,0,0,0.029,0.014,4.192,3,1
0,0,0,0.38,1.54,0,0.38,0,0,0.261,0,5.666,3,1
0,0,0,0,0,0,0,0,0,0,0.088,6.718,3,1
0,0.53,0,1.06,0,0.53,0,0,0,0.095,0.478,5.038,3,1
0.23,0.35,0.11,0.95,2.14,0.95,0.11,0,0,0.434,0.197,8.026,3,1
0,0.35,0,0.71,0,0.71,0,0,0,0.24,0.24,3.414,3,1
0,0,0,0,0.57,0,0,0,0,0.232,0.066,20.432,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.336,0.16,6.758,3,1
0,0.19,0.31,0.7,0.23,0.43,0.46,0,0,0.381,0.496,7.192,3,1
0,1.61,0.32,0.64,0,1.61,0,0,0,1.178,0.107,3.613,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.336,0.16,6.758,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.403,0.117,7.484,3,1
0,0,0,1.59,0,0.09,0.09,0,0,5.836,1.31,5.792,3,1
0,0,0,0,0,0,0,0,0,0,0,1.416,3,1
0.1,0,0.4,0.5,0.91,0.2,0.2,0,0,0.352,0.16,6.918,3,1
0,1.26,0,0,1.26,0,0,0,0,0.926,0,3.558,3,1
0,0,0,0,1.61,0,0,0,0,0.238,0,4.333,3,1
0.08,0.33,0.08,0.76,1.6,0.76,0.08,0,0,0.502,0.157,7.24,3,1
0.08,0.33,0.08,0.76,1.61,0.76,0.08,0,0,0.518,0.157,7.277,3,1
1.05,0,0,0,0,0,0,0,0,0.176,0.176,2.05,3,1
0,1.25,0,0,1.25,0,0,0,0,1.023,1.023,3.485,3,1
0.09,0,0.39,0.48,0.87,0.19,0.19,0,0,0.31,0.155,6.813,3,1
0,1.11,0,0,0,0,0,0,0,0.208,0.416,3.95,3,1
0,0,0.55,0,1.11,0,0,0,0,0.086,0.086,4.166,3,1
0.29,0,0,0.89,0,0.59,0,0,0,0.045,0.045,12.2,3,1
0,0.49,0.16,1.3,1.14,1.3,0.49,0,0.16,0.925,0.231,5.833,3,1
0,0.64,0,1.94,3.89,0,0,0,0,0.728,0.08,6.612,3,1
0,0,0,0.48,0.96,0,0,0,0,0.26,0.086,1.117,3,1
0,0,0,0,1.85,0,0,0,0,3.79,0,4.833,3,1
0.38,0,0,1.16,0.38,0.77,0,0,0,0.057,0.057,7.121,3,1
0.42,0,0,0.42,0,0,0.42,0,0,0.177,0.221,8.777,3,1
0,0,0,1.21,0,0.3,0,0,0,0,0.097,3.23,3,1
0.37,0.56,0.37,1.5,1.12,0,0,0,0,0.563,0.165,3.106,3,1
0,0,0,0.45,0,0,0,0,0,0.164,0,1.076,3,1
0.36,0.72,0,0,0,0,0,0,0,0.178,0,2.446,3,1
0,0,0,0,0,0,0,0,0,0.561,0,2.166,3,1
0.09,0.06,0.26,0.55,0.26,0.42,0.52,0,0,0.345,0.515,5.632,3,1
1.34,0.33,0.33,0.33,0.67,0.67,0,0,0,0.053,0,2.036,3,1
0,0,0,0.06,0,0,0,0,0,0,1.611,7.549,3,1
0,0,0,0,3.38,0,0,0,0,0.872,0,2.2,3,1
0,0,0,0,0,0,0,0,0,7.333,0,1.666,3,1
0,0,0,0.44,0.14,0,0.14,0,0,0.083,0.05,3.075,3,1
0,0,0.72,2.53,0.6,0.24,0.96,0,0,0.102,0.224,3.656,3,1
0,0,0,0.87,2.63,0,0,0,0,0.941,0.067,2.329,3,1
0.45,0.45,0,0.45,0,0,0,0,0,0.21,0,2.368,3,1
0,1.46,0,0.29,0.58,2.04,0,0,0,0.42,0.046,2.228,3,1
0,0.12,0.36,0.85,0.24,0.24,0,0,0,0.042,0.042,2.351,3,1
0,0.33,0,0.33,0.66,1,0,0,0,0.109,0,2.825,3,1
0,0,0,0.62,0,0,0,0,0,2.295,0.218,5.166,3,1
0.52,0.52,0,0.26,0,0,0,0,0,0.443,0.402,2.41,3,1
0,0,0.72,0.72,0,0,0,0,0,0,0,1.379,3,1
0,0,0,0,4.91,0,0,0,0,2.695,0,2.315,3,1
0.26,0,0,0,0.26,0,0,0,0,0.378,0,13.82,3,1
0,0,0,0,0,0,0,0,0,0,3.26,2.444,3,1
0.25,0,0.5,0.76,0.5,0,0,0,0,0.082,0.041,1.89,3,1
0,0,0.25,1,0,0,0.25,0,0,0.407,0.997,3.417,3,1
0.35,0.35,0.35,1.06,0.7,0,0.7,0,0,0.061,0,2.302,3,1
0,0.62,0,1.24,0,0,0,0,0,0.179,0,3.702,3,1
0.51,0.51,0,0.25,0,0,0,0,0,0.514,0.434,2.441,3,1
0,0.74,0,0,0,0,0,0,0,0.99,0,1.666,3,1
0,2.5,0,0,0,1.25,0,0,0,0,0.188,3.545,3,1
0.02,0.21,0.23,0.89,0.16,0.33,0.51,0,0,0.391,0.868,5.783,3,1
1.56,0,0,0,1.56,0,0,0,0,0.769,0,2.125,3,1
0,0,0,0,1.4,0,0,0,0,1.647,0,1,3,1
0,0,0,0,0,0,0,0,0,0.171,0.342,3.809,3,1
0.19,0,0,0,0,0,0.19,0,0,0.152,0,1.357,3,1
0,0,0,0.43,0,0.14,0,0,0,0.156,0,1.394,3,1
0.17,0.17,0,0,0,0,0,3.37,0,0.046,0.03,4.259,3,1
0.5,0,0.3,0.7,0.1,0,0.1,0,0.1,0.488,0.157,8.55,3,1
0,0,0,0,0,0,0,0,0,0.797,0.885,9.29,3,1
0,0,0,0,1.29,0,0,0,0,0.936,0,4.586,3,1
0,0,0,0.84,0,0,0,0,0,2.865,0.301,5.037,3,1
0.76,0.51,0,0.25,0,0.25,0,0,0,0.458,0.499,2.455,3,1
0,0,0,0,0,0,0,0,0,0,0.353,3.904,3,1
0.25,0.17,0.17,0.59,0.25,0.08,0.08,0,0.08,0.403,0.117,7.484,3,1
0,0,0,0,3.07,0,0,0,0,0.273,0,5.75,3,1
0,0.58,0,0.58,1.74,0,0.58,0,0,0.171,0.085,2.17,3,1
0,0.14,0.17,0.74,0.17,0.49,0.77,0,0,0.678,1.05,5.648,3,1
0,1.6,0.32,0.64,0,1.6,0,0,0,1.174,0.106,3.584,3,1
0,0,0,1.59,0,0.09,0.09,0,0,5.836,1.31,5.792,3,1
0,0,0,0.31,0.31,0.62,0,0,0,0,0,2.132,3,1
0.96,0,0,0,0.96,0,0,0,0,0.824,0,3.025,3,1
0,0,0.93,0,0,2.8,0,0,0,0.464,0.154,1.612,3,1
0,0,0,1.14,0,0,1.14,0,0,0,0.197,3.681,3,1
0,0,0,0,0,0,0,0,0,0.51,0.34,3.761,3,1
0,0.4,0,0.81,0.4,0,0.4,0,0,0,0.272,3.192,3,1
0.6,0,0,0.6,0,0,0.6,0,0,0.105,0.315,3.217,3,1
0.25,0,0,0.51,0.25,0,0,0,0,0.161,0.161,9.633,3,1
0,0.25,0.25,1.52,0.38,0.44,0.76,0,0,0.439,0.241,3.702,3,1
0.47,0,0,0.95,0,0.47,0,0,0,0.621,0.799,36.642,3,1
0,0.42,0.42,0,0,0,0.42,0,0,0.129,0.194,1.859,3,1
0.62,0,0,0.62,0,0,0.62,0,0,0.107,0.322,3.318,3,1
0.33,0,0.67,0.67,1.01,0,0,0,0,0.06,0.06,193.5,3,1
0.97,0,0,0,0.97,0,0,0,0,0.834,0,3.052,3,1
0,0,0.07,0.57,0,0.28,0.07,0,0,0,0.206,1.711,3,1
0,0,0.72,2.52,0.6,0.24,0.96,0,0,0.102,0.205,3.548,3,1
0,0.3,0.3,1.1,0.4,0.2,0,0,0,0.53,0.406,9.781,3,1
0,0,0,5.26,0,0,0,0,0,1.048,0,3.333,3,1
0,0.35,0.31,0.7,0.23,0.42,0.46,0,0,0.324,0.486,6.11,3,1
0.2,0.3,0.1,1.91,0.6,0,0.3,0,0,0.275,0.206,4.923,3,1
0,0,0,0,0,0,0,0,0,0.559,0.279,2.297,3,1
0.19,0.97,0.09,1.07,0,0,0.29,0,0,0.402,0.232,4.295,3,1
0,0,0,1.42,1.42,0,0.71,0,0,0.899,0,3.066,3,1
0,0,0.15,1.98,0.3,0,0.3,0,0,1.051,0.225,6.686,3,1
0.28,0,0,0.28,0.56,0,0,0,0,0.05,0,2.083,3,1
0,0.09,0.38,0.19,0.66,0,0,0,0,0.591,0,3.28,3,1
1.11,0,0,0,0,0,0,0,0,0.202,0,4,3,1
0,0,1.02,0.51,0.25,0.76,0,0,0,0.29,0,2.614,3,1
0,0,0,0,7.69,0,0,0,0,1.169,0,3,3,1
0,0,0,0,1.66,0,0,0,0,0.653,0,8,3,1
0,1.4,0,0.35,2.1,0.7,1.4,0,0,0.348,0,1.166,3,1
0,1.2,1.2,0,6.02,0,0,0,0,1.443,0,3.782,3,1
0.53,0,0,0,0,0.53,0,0,0,0.361,0,2.437,3,1
0,0,0,0,1.26,0,0,0,0,0.416,0,9.785,3,1
0,0,0,0,0,1,0,0,0,1.524,0,1,3,1
0.04,1.24,0.11,0.68,0.72,0.4,0.6,0,0,0.413,0.164,3.533,3,1
0,1.21,1.21,0,6.09,0,0,0,0,0.407,0,3.454,3,1
0.28,0.28,0,0.86,0,0,0.28,0,0,0.554,0.221,5.328,3,1
0,0,0.09,1.35,0.29,0.19,0.38,0,0,0.374,0.059,9.039,3,1
0,0,0.2,0.4,0.2,0.4,0,0,0,0,0.302,1.727,3,1
0,0,0.19,0.76,0,1.72,0,0,0,0.294,0.147,17.074,3,1
0,0.38,0.38,1.16,0.38,0,0.38,0,0,0.609,0.121,2.666,3,1
0,0.16,0,2.13,0.16,0,0.32,0,0,0,0.29,2.257,3,1
0,0,0,0,0,0,0,0,0,3.907,0,13.928,3,1
0,0,0.1,1.3,0.3,0.2,0.4,0,0,0.352,0.056,9.601,3,1
0,0,0.35,0.85,0.15,0.3,0.8,0,0,0.149,0.131,3.629,3,1
0.49,0,0.29,0.69,0.09,0,0.19,0,0.09,0.417,0.154,8.323,3,1
0.61,0,0,1.22,1.22,0,0,0,0,0.829,0,4.45,3,1
0,0,0,0,2.22,0,0,0,0,0.145,0.291,2.95,3,1
0,0,0,0,0.7,0,0,0.7,0,0.328,0,1.333,3,1
0.08,1.04,0.26,0.69,0.86,0.34,0.34,0,0.08,0.358,0.261,3.554,3,1
0.08,0.08,0,0.34,0.34,0.08,0.17,0,0.08,0.308,0.067,4.215,3,1
0.35,0,0.17,0.53,0.35,0.71,0.53,0,0,0.234,0.029,3.519,3,1
0,0,0.23,1.9,0.23,0,0,0,0,1.045,0.037,4.022,3,1
0,0,0,0,0,0,4.16,0,0,1.094,0,1.428,3,1
0,0,0,0,0,0,0,0,0,0.033,0,5.009,3,1
0,0.54,0,0.27,1.08,0,0.54,0,0,0.451,0.496,2.934,3,1
0,0,0.08,0.65,0,0.32,0.08,0,0,0,0.232,1.725,3,1
0,0,0,1.29,0,0,1.29,0,0,0,0.208,4.23,3,1
0,0,0.19,0.19,0.38,0,0,0,0,0,0,2.383,3,1
0.09,0,0.48,0.68,0.29,1.07,1.36,0,0,0.045,0.015,2.133,3,1
0,0,0,0,0,0,0,0,0,0,1.219,3.875,3,1
0,1.25,0,0,0.41,0,0,0,0,0.312,0.062,1.477,3,1
0,0,0,0.43,0.86,0.86,0,0,0,1.765,0.481,7.059,3,1
0,0,0,0,1.05,1.05,0,0,0,0.365,0.182,3.343,3,1
0,0,0,1.53,0,0,0,0,0,0.124,0,89.9,3,1
0,0,0,0.62,1.25,0.62,0,0,0,0.485,0.388,3.322,3,1
1.56,0,0,0,0,0,0,0,0,0.767,0.255,8.083,3,1
0.79,0.26,1.05,1.58,0,0,0,0,0,0.046,0,2.934,3,1
0.95,0,0,0.47,0.47,0.47,0,0,0,1.306,0.23,6.027,3,1
0,0,0,0.95,0.47,0.95,0,0,0,0.536,0.306,4.653,3,1
0.99,0,0,0.49,0.49,0.49,0,0,0,1.118,0.239,5.228,3,1
0,0,0,0,1.19,1.19,0,0,0,1.181,0.787,3.875,3,1
0,0,0,0,1.63,0,0,0,0,0.802,0.267,2,3,1
0,0.05,0.1,0.93,0.38,0.1,0.16,0,0,0.019,0.058,3.389,3,1
0,0,0,1.01,0,0.67,0,0,0,0,0,1.682,3,1
0.23,1.41,0.23,0.47,0,1.41,0,0,0,1.289,0.151,6.529,3,1
0,0,0,0,0,0,0,0,0,0,0.212,3.272,3,1
0.17,0.52,0.35,0.52,0,0.17,0,0,0,0.117,0.058,3.521,3,1
0.74,0,0,0,0,0,0,0,0,0,0,3.39,3,1
2.25,0,0,0.56,0,0,0,0,0,0.502,0,16.304,3,1
0,0,0,0,0.8,0.8,0,0,0,1.566,0.361,2.638,3,1
0,0,0,0,0,0,0,0,0,0,0,3.851,3,1
0,0,0,0,0,0,0,0,0,0.709,0,7.82,3,1
2.29,0,0,0,0,0.76,0,0,0,0,0,3.85,3,1
0,0,0,0,1.36,0,0,0,0,1.777,0.222,9.727,3,1
0.28,0,0,0.86,0,0.57,0,0,0,0.218,0.218,3.694,3,1
0,0.25,0.25,0.75,0.25,0,0,0,0,0.031,0,5.5,3,1
0,0,0,0,0,0,0,0,0,0.426,0.213,4.6,3,1
0,0,0,0.84,0,0,0.33,0,0,0.458,0.143,6.298,3,1
0,0,0,0,0.41,0,0,0,0,0.199,0,5.019,3,1
0,0,0,0,0.9,0,0,0,0,0.17,0.17,6.266,3,1
0,0,0,1.14,0,0,0,0,0,0,0,1.545,3,1
0,0,0,0,0,0,0,0,0,0.424,0.212,4.125,3,1
0,0.28,0.42,0.98,1.12,0.7,0.7,0,0,0.768,0.312,3.401,3,1
0,0,0,0,0.9,0,0,0,0,0.17,0.17,6.266,3,1
0,0,0,1.78,0,0,0,0,0,1.351,0,32,3,1
0,0,0,0,0,0,0,0,0,1.413,0,4.047,3,1
0,0,0,0,4.76,0,0,0,0,2.412,0,20,3,1
0.66,0,0.16,0.99,0.82,0.33,0.33,0,0,0.252,0.05,6.269,3,1
2.2,0,0,0.55,0,0,0,0,0,0.495,0,16.826,3,1
0.86,0,0,0,0,0,0,0,0,0,0.136,4.541,3,1
0.63,0.63,0,0.63,1.26,0,0,0,0,0.398,0,2.625,3,1
0,0,0,0,0,0,0,0,0,0,6.003,3.75,3,1
0,0,0,0,0,0,0,0,0,0.417,0.208,3.812,3,1
0.15,0,0,0.76,0.61,0.61,0.3,0,0,0.698,0.067,5.101,3,1
0,0,0,2.17,2.17,0,0,0,0,0,0,1.333,3,1
0,0.65,0,0.16,0.32,1.63,0.32,0,0,0.622,0.027,1.25,3,1
0,0,0,2.17,2.17,0,0,0,0,0,0,1.333,3,1
1.96,0,0,0.98,0,0.98,0,0,0,0.326,0,2.3,3,1
0,0.04,0.39,1.37,0.32,0.54,0.84,0,0,0.639,0.165,3.697,3,1
0,0,0,0,0,0,0,0,0,0,0,3.5,3,1
0,0,0,0,0.56,0.56,0,0,0,0.91,0.273,2.283,3,1
0,0.07,0,0.46,0,0.15,0.07,0,0,0,0.023,1.263,3,1
1.08,0,0,0.54,0.54,0.54,0,0,0,1.216,0.26,5.454,3,1
1.65,0,0.82,0,0.82,0,0,0,0,1.36,0,15.5,3,1
0.41,0,0.41,0,0,0,0.41,0,0,0.067,0,1.863,3,1
0.14,0.58,0,0.14,0.29,1.46,0.29,0,0,0.558,0.024,1.517,3,1
0.29,1.04,0.14,1.04,0.29,0.74,0,0,0,0.105,0.21,10.817,3,1
0.08,0.42,0,0.6,0,0.17,0.08,0,0,0.098,0.014,4.049,3,1
0.11,0,0.11,0.22,0.44,0.44,1.11,0,0,0.775,0.224,5.782,3,1
0,0,0,1.17,0,0,0,0,0,0.197,0,3.807,3,1
0,0,0.21,1.07,0,0,0.32,0,0,0.262,0.186,11.793,3,1
0,0,0,1.33,0.44,0,0.44,0,0,1.131,0.15,2.428,3,1
0,0,0,2.18,0,1.74,0.43,0,0,0.942,0,5.114,3,1
0,3.57,0,0,0,0,0,0,0,1.554,0,2.111,3,1
0,0,0,0,10,0,0,0,0,0,0,1.428,3,1
0,0,0,0,0,0,0,0,0,0,0.215,3.937,3,1
1.63,0,1.63,0,0.81,0,0,0,0,1.212,0,15.916,3,1
0.26,0,0.26,0,0.79,0,0.52,0,0,0.326,0,5.549,3,1
0.16,0,0.32,1.44,0,0.32,0,0,0,0.05,0.075,1.419,3,1
0,0,0,2.4,0,0,0,0,0,0,0,4,3,1
0.58,0,0.39,0.78,0.58,0.58,0,0,0,0.067,0.135,3.015,3,1
0,0,0,0,0.73,0,0,0,0,0.211,0,1.333,3,1
0,4,0,0,4,0,0,0,0,0,0,7.666,3,1
0,0,0,0,0,0,0,0,0,0.952,0,4.823,3,1
1.05,0,0,0,3.15,0,0,0,0,0.74,0,4.947,3,1
0,0,0,0,0,0,0,0,0,0,0,5.225,3,1
0,1.16,0,0,0,0,0,0,0,1.405,0,9,3,1
0,0,0.12,0.63,0.69,0.5,1.08,0,0,0.435,0.592,5.335,3,1
0,0.09,0.38,0.19,0.66,0,0,0,0,0.591,0,3.28,3,1
0,0,0,0,1.07,0,1.07,0,0,2.395,0.598,82.25,3,1
0,0,0,0.68,0.22,0,0,0,0,0.199,0,6.091,3,1
1.43,0,0.47,0.47,0.47,0,0,0,0,0.073,0.295,3.361,3,1
0.61,0.4,1.22,1.01,0.2,0.4,0,0,0,1.232,0,4.159,3,1
0,0,0,0.68,0.22,0,0,0,0,0.199,0,6.091,3,1
0,0,0,0,2.81,0,0,0,0,0.963,0,3.8,3,1
0,0.57,0,0.38,0.19,0.19,0.77,0,0,0.438,0.191,14.619,3,1
0,0.54,0.54,1.63,0,0.27,0,0,0,0.166,0.083,3.521,3,1
0.44,0.17,0.26,1.33,0.62,0.08,0.08,0,0,0.225,0.211,6.725,3,1
0,0.13,0.13,0.39,0.13,0,0.26,0,0,0,0.068,2.736,3,1
0,0,0,0.41,0.41,0,0,0,0,0,0,2.35,3,1
0,0,0,0,3.57,0,0,0,0,0.675,0,2.23,3,1
0,0,0,0,0.62,0.62,0,0,0,1.285,0.075,6.722,3,1
0.58,0,0.39,0.78,0.58,0.58,0,0,0,0.067,0.135,3.015,3,1
0,0,0,0,0,0,0,0,0.36,0,0.105,1.866,3,1
0,0,0,0,1.61,0,0,0,0,0.238,0,4.333,3,1
0,0.38,0,0,0.38,0,0.38,0,0,0,0.35,2.162,3,1
0,0,0,0.49,0,0,0,0,0,0.356,0,10.366,3,1
0,0,0,0.52,1.05,0.52,0.52,0,0,2.295,0.698,2.016,3,1
0,0.16,0,0.65,0,0,0.32,0,0,0.36,0.03,1.42,3,1
0.95,0,0,0.95,0,0,0,0,0,0.147,0,1.4,3,1
0,0,0,0.85,4.27,0,5.98,0,0,0.881,0,5,3,1
0,0.57,0,0.38,0.19,0.19,0.77,0,0,0.438,0.191,14.619,3,1
0,0,0,0,1.85,0,0,0,0,3.768,0,4.833,3,1
0.6,0,0,0,0,0,0,0,0,0,0,4.031,3,1
0.04,1.16,0.12,0.68,0.64,0.36,0.6,0,0,0.37,0.152,3.225,3,1
0,0.28,0,0.84,0.84,0.28,0,0,0,1.147,0.045,7.178,3,1
0,0,0,0,0.6,0,0.6,0,0,0.102,0.716,4.512,3,1
0,0.09,0.38,0.19,0.66,0,0,0,0,0.591,0,3.28,3,1
0.21,0,0.21,0.21,0,0,0,0,0,0.031,1.269,13.017,3,1
0,0,0.32,0.79,0.13,0.32,0.74,0,0,0.145,0.121,3.575,3,1
0,0.84,0,0.56,0.14,0.14,0.28,0,0,0.381,0.05,2.322,3,1
0,0.83,0,0.55,0.13,0.13,0.27,0,0,0.379,0.05,2.329,3,1
0.17,0.17,0,0.86,1.55,0.34,0,0,0,0,0.086,4.792,3,1
0,0.57,0,0.38,0.19,0.19,0.77,0,0,0.438,0.191,14.619,3,1
0.03,1.01,0.1,0.72,0.54,0.36,0.76,0,0,0.334,0.139,3.305,3,1
0,0,0,0,0.6,0,0.6,0,0,0.102,0.72,4.512,3,1
0,0.57,0,0.38,0.19,0.19,0.77,0,0,0.437,0.191,14.406,3,1
0,0,0.64,0.97,2.58,0,0,0,0,0.116,0.116,2.926,3,1
0.68,0,0,0.17,1.03,0.34,0,0,0,0.056,0.196,2.26,3,1
0,0,0,0,0,0,0,0,0,1.627,0,2.591,3,1
0,0.57,0,0.38,0.19,0.19,0.77,0,0,0.438,0.191,14.619,3,1
0,0,0.14,1.91,0.29,0,0.29,0,0,1.003,0.215,6.602,3,1
0,0,0.14,1.91,0.29,0,0.29,0,0,1.004,0.215,6.602,3,1
0,0,0,0,0.17,0.17,0,0,0,0,0.027,2.073,3,1
0,0,0,0.36,0,0,0,0,0.36,0,0,2.13,3,1
0,0,0,0,0.58,0,0,0,0,0,0,2.101,3,1
0,0,0,0.93,0.11,0,0,0,0.46,0.016,0,2.47,3,1
0,2.95,0,0.59,5.91,2.95,0.59,0,0,0.293,0,1.69,3,1
0,0.57,0,0.38,0.19,0.19,0.77,0,0,0.438,0.191,14.619,3,1
0,0.17,0.08,1.22,1.13,0.26,0.43,0,0,0.709,0.056,4.319,3,1
0,0,0,0,0,0,0,0,0,0,0,2.5,3,1
0,0,0,0.85,1.28,0,0.85,0,0,0.535,0.133,11.592,3,1
0,0,0,0,0,0,0,0,0,0,0,1.938,3,1
0,0.38,0.38,1.16,0.38,0,0.38,0,0,0.601,0.12,2.666,3,1
0,0,0,0,1.66,0,0,0,0,0.986,0,8,3,1
0,0,0,0.4,0.27,0,0,0,0,0.364,0.064,13.884,3,1
0,0.04,0.39,1.37,0.32,0.54,0.84,0,0,0.638,0.165,3.697,3,1
0,0.27,0,1.09,0,0,0,0,0,0.472,0.128,10.877,3,1
0.4,2.8,1.2,2.8,0.4,0,1.2,0,0,0.105,0.052,1.194,3,1
0,0,0,0,4.54,0,9.09,0,0,3.076,0,1.428,3,1
0,0,0,0,0,0,0,0,0,0.699,0.932,5.083,3,1
0,0,0,0,1.31,0,0,0,0,0,0,4.818,3,1
0,0,0,0,1.19,0,0,0,0,0.403,0,9.785,3,1
0.06,0.2,0.27,0.68,0,0,0.27,0,0,0.474,0.197,3.286,3,1
0,0,0,0.9,0.12,0,0,0,0.38,0,0,2.417,3,1
0,0,0,0.99,0.12,0.12,0,0,0.37,0,0,2.376,3,1
0,0,0,0.96,0.12,0.12,0,0,0.36,0,0,2.337,3,1
0.19,0.98,0.09,1.08,0,0,0.29,0,0,0.412,0.222,4.195,3,1
0,0.04,0.39,1.37,0.32,0.54,0.84,0,0,0.639,0.165,3.697,3,1
0,0,0,0,0,0,0,0,0,0,0.862,8.5,3,1
0,0,0,2.1,0,0,0,0,0,0,0,1.275,3,1
0,0.42,0,0.64,0.85,1.07,0,0,0,0.432,0.18,4.391,3,1
0.58,0,0.29,0.29,1.46,0.29,0,0,0,0.606,0,3.591,3,1
0,0,0,0.88,0.66,0,0.22,0,0,0.659,0.114,9.1,3,1
0,0,0,0.81,0,0,0,0,0.81,0,0,1.558,3,1
0,0,0,2.29,0,0,0,0,1.52,0,0,1.216,3,1
0,0,0,0.88,0.66,0,0.22,0,0,0.659,0.114,9.1,3,1
0.1,0.1,0.1,0.31,0,0,0,0,0,0.05,0.609,7.887,3,1
0,0,0,1.29,0,0,0,0,0,0,0,2.391,3,1
0,0,0,0.43,0,3.49,0,0,0,0.298,0.149,2.955,3,1
0,0.17,0.08,1.22,1.13,0.26,0.43,0,0,0.709,0.056,4.319,3,1
0,1.41,0,0.35,2.12,0.7,1.41,0,0,0.353,0,1.209,3,1
0.06,0.12,0.25,0.69,0.15,0.25,0.56,0,0,0.345,0.42,8.016,3,1
0.19,0,0,0.19,0,0,0,0.09,0,0.061,0,3.626,3,1
0.6,0,0.12,0.85,0.12,0,0.12,0,0.12,0.234,0.234,4.493,3,1
0,0,0.35,0.85,0.15,0.3,0.8,0,0,0.149,0.131,3.629,3,1
0.45,0,0.45,0.9,1.81,0,0,0,0,0.64,0.16,3.607,3,1
0,0,0,0,0,0,0,0,2.5,0,0,2.222,3,1
0.9,0.45,0,0.45,0,0,0,0,0,0.82,0.41,2.446,3,1
0,0,0.4,0,0,0,0.4,0,0,0.855,0.794,4.152,3,1
0,0.03,0,0.53,0.17,0.03,0.17,0,0,0.006,0.065,2.106,3,1
0.18,0.28,0.18,0.46,0.89,0.37,0.28,0,0.04,0.522,0.109,5.759,3,1
0,0,0,0.84,0.21,0,0,0,1.48,0,0,2.807,3,1
0,0.08,0.33,1.09,0.67,0.67,0.5,0,0,0.523,0.378,3.631,3,1
0,0.16,0,2.13,0.16,0,0.32,0,0,0,0.29,2.257,3,1
0,0.6,1.21,0,1.82,0,0,0,0,0.193,0,1.861,3,1
0.16,0.33,0,0.84,1.52,0.33,0,0,0,0.028,0.084,4.971,3,1
0,0,0,0.53,0,0,0,0,0,0,0,4.786,3,1
0,0,0.55,0,3.35,0,0,0,0,1.429,0.095,2.861,3,1
0,0,0.48,1.21,0.24,0,0.24,0,0,1.021,0.291,7.092,3,1
0.67,0,0,0,0,0,0,0,0,0.228,0.228,2.847,3,1
0,0.61,0,0.3,0.3,1.54,0.3,0,0,0.615,0.025,1.377,3,1
0.02,1.11,0.05,0.34,0.87,0.45,0.34,0,0.02,0.538,0.145,5.108,3,1
0,0,0,0.52,0,0,0,0,0,0,0,2.675,3,1
0,0,0,0,0,0,0,0,1.47,0,0,3.23,3,1
0,0,0,0,2.4,0,0,0,0,0.151,0.302,2.611,3,1
0,0,0,0,0.47,0,0,0,0.94,0,0,1.518,3,1
0,0.08,0.08,0.57,0,0,1.14,0,0,0.751,0.255,4.163,3,1
0,0,0,0.68,0.45,0,0.22,0,0,0.919,0.229,4.444,3,1
0,0,0,0,0.68,0,0,0.68,0,0.309,0,1.6,3,1
0,0.53,0.26,0.73,0.26,0.13,0.26,0,0,0.449,0.265,13.235,3,1
0.08,1.04,0.26,0.69,0.86,0.34,0.34,0,0.08,0.358,0.261,3.56,3,1
0,0,0,0.14,0.29,0,0.43,0,0,0.764,0,2.468,3,1
0.08,1.04,0.26,0.69,0.86,0.34,0.34,0,0.08,0.358,0.261,3.554,3,1
0,0.26,0,0.26,0.53,0,0.26,0,0,0.555,0,19.26,3,1
0,0,0,0,0,0,0,0,0,0.192,0,2.333,3,1
0,0,0,0,0,0,0,0,2.73,0,0,2.044,3,1
0,0,0.18,0.56,0.56,0.18,0,0,0,0.493,0.061,1.874,3,1
0,0,0,0,6.25,0,0,0,0,5.555,0,3.275,3,1
0,0,0,0.57,0,0,0,0,0.57,0,0,2.417,3,1
0,0,0,1.57,0,0.09,0.09,0,0,5.803,1.284,5.944,3,1
0,0.27,0,1.39,0.27,0,0.55,0,0,0.273,0.364,6.641,3,1
0,0,0.23,0.93,0.58,0.23,0.46,0,0,0.733,0.104,8.192,3,1
0.18,0,0.18,0.18,0,0,0,0,0,0,0.029,2.166,3,1
